Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2020-12-05 00:00:00.0,14.8882,23.9,4.3,,,,,,3.6,,,,0.0,,,11.18743,69,58,8.514771,,4.318748,C ,5.398435,C ,19.1,,32.90855,4.315999,-4.149997
2020-12-06 00:00:00.0,16.88889,26.7,4.1,,,,,,3.6,,,,0.0,,,11.18068,63,48,8.463018,,3.549305,C ,4.436631,C ,20.0,,33.45156,3.983999,-7.220998
2020-12-07 00:00:00.0,19.92292,29.0,9.4,,,,,,8.5,,,,0.0,,,14.11027,65,54,11.97393,,5.352777,C ,6.690971,C ,22.4,,32.85204,0.0,-13.19701
2020-12-08 00:00:00.0,22.36111,31.2,12.2,,,,,,12.0,,,,0.0,,,16.82398,67,54,14.71365,,6.833335,C ,8.541669,C ,26.7,,32.03802,0.0,-17.34702
2020-12-09 00:00:00.0,25.4125,36.2,14.1,,,,,,13.8,,,,0.0,,,18.5493,61,47,16.2729,,5.857637,C ,7.322047,C ,22.9,,30.85788,0.0,-19.83702
2020-12-10 00:00:00.0,27.6375,37.5,16.1,,,,,,15.4,,,,0.0,,,18.09793,54,39,15.8357,,13.96528,C ,17.4566,C ,40.6,,32.0151,0.0,-22.41003
2020-12-11 00:00:00.0,23.88472,29.0,16.0,,,,,,15.4,,,,0.0,,,13.67465,57,56,10.77163,,9.325695,C ,11.65712,C ,39.0,,29.56242,0.0,-18.09402
2020-12-12 00:00:00.0,21.0375,32.2,7.1,,,,,,6.4,,,,0.0,,,14.66681,60,46,12.19222,,7.903471,C ,9.879339,C ,37.1,,29.66646,0.0,-13.03101
2020-12-13 00:00:00.0,20.02083,26.5,13.3,,,,,,13.1,,,,0.0,,,14.90513,73,68,12.4973,,9.558333,C ,11.94792,C ,44.6,,19.8378,0.0,-12.78201
2020-12-14 00:00:00.0,19.64306,30.3,5.7,,,,,,5.2,,,,0.0,,,12.3169,58,47,9.936998,,11.22639,C ,14.03299,C ,37.2,,28.5684,1.826,-12.45001
2020-12-15 00:00:00.0,20.03889,26.4,15.6,,,,,,15.5,,,,0.0,,,15.32407,72,70,13.26186,,9.378475,C ,11.72309,C ,32.4,,23.34114,0.0,-14.94001
2020-12-16 00:00:00.0,20.08541,30.8,8.1,,,,,,7.2,,,,0.0,,,11.33003,56,40,8.720632,,3.40764,C ,4.259549,C ,22.5,,33.54473,0.0,-11.371
2020-12-17 00:00:00.0,23.86528,35.8,9.8,,,,,,9.9,,,,0.0,,,14.09476,55,39,12.00411,,4.77222,C ,5.965275,C ,23.5,,32.28505,0.0,-15.60401
2020-12-18 00:00:00.0,24.74236,35.6,13.8,,,,,,13.3,,,,0.0,,,17.76294,62,44,15.52264,,8.177776,C ,10.22222,C ,44.9,,20.52348,0.0,-19.17302
2020-12-19 00:00:00.0,20.95069,26.5,15.6,,,,,,15.2,,,,0.0,,,17.45487,78,74,15.16308,,14.85278,C ,18.56598,C ,53.0,,26.82336,0.0,-18.92402
2020-12-20 00:00:00.0,17.49583,25.2,9.3,,,,,,8.8,,,,0.0,,,11.95614,68,56,9.544715,,11.50555,C ,14.38194,C ,37.7,,32.90844,0.0,-7.303995
2020-12-21 00:00:00.0,19.82986,31.5,6.5,,,,,,6.1,,,,0.0,,,12.18774,57,41,9.795276,,3.134723,C ,3.918403,C ,26.1,,32.73006,1.66,-11.205
2020-12-22 00:00:00.0,23.50417,34.0,11.1,,,,,,10.9,,,,0.0,,,13.48958,54,37,11.36295,,7.879167,C ,9.848958,C ,33.2,,33.27972,0.0,-15.93601
2020-12-23 00:00:00.0,24.90347,34.6,13.3,,,,,,12.5,,,,0.0,,,14.73074,53,38,12.69867,,7.427082,C ,9.283852,C ,29.7,,32.64659,0.0,-18.34302
2020-12-24 00:00:00.0,25.60625,35.8,13.6,,,,,,12.8,,,,0.0,,,17.08738,59,47,14.98255,,5.207636,C ,6.509545,C ,28.2,,31.73688,0.0,-19.09002
2020-12-25 00:00:00.0,25.9625,33.6,18.9,,,,,,18.3,,,,0.0,,,22.46477,72,64,19.20846,,4.858334,C ,6.072917,C ,16.8,,20.3943,0.0,-23.90403
2020-12-26 00:00:00.0,26.24514,35.3,17.1,,,,,,16.9,,,,0.0,,,21.47829,68,51,18.45647,,6.890971,C ,8.613714,C ,37.9,,30.01896,0.0,-23.07403
2020-12-27 00:00:00.0,25.97083,34.4,17.4,,,,,,17.3,,,,0.0,,,20.28145,65,50,17.58337,,6.810416,C ,8.51302,C ,23.7,,28.93626,0.0,-22.90803
2020-12-28 00:00:00.0,25.87153,35.2,16.6,,,,,,16.4,,,,0.0,,,24.04545,77,72,20.35832,,7.979167,C ,9.973959,C ,27.2,,23.78514,0.0,-22.90803
2020-12-29 00:00:00.0,27.02917,35.9,19.7,,,,,,19.4,,,,0.0,,,25.27768,74,67,21.177,,4.968056,C ,6.21007,C ,29.1,,30.6312,0.0,-23.90403
2020-12-30 00:00:00.0,22.30486,28.2,15.9,,,,,,14.9,,,,0.0,,,15.67727,68,59,12.65871,,11.43889,C ,14.29861,C ,54.0,,26.19786,0.0,-18.84102
2020-12-31 00:00:00.0,19.21527,30.9,5.6,,,,,,4.8,,,,0.0,,,10.79694,57,40,7.96529,,6.102777,C ,7.628472,C ,28.0,,32.79498,1.826,-8.714998
2021-01-01 00:00:00.0,24.16111,35.8,10.3,,,,,,10.1,,,,0.0,,,13.66866,48,35,11.59718,,4.538888,C ,5.673611,C ,31.1,,31.09951,0.0,-17.26402
2021-01-02 00:00:00.0,26.97153,36.8,13.9,,,,,,13.6,,,,0.0,,,15.52769,50,36,13.48503,,4.738194,C ,5.922743,C ,23.4,,32.20368,0.0,-19.83702
2021-01-03 00:00:00.0,26.74653,35.2,15.6,,,,,,14.9,,,,0.0,,,16.01365,51,38,14.01633,,5.259028,C ,6.573786,C ,25.5,,25.95811,0.0,-22.49303
2021-01-04 00:00:00.0,25.68542,35.1,16.7,,,,,,16.5,,,,0.0,,,19.88149,63,48,17.32727,,6.549999,C ,8.187498,C ,29.1,,26.48562,0.0,-23.15703
2021-01-05 00:00:00.0,24.01945,30.6,19.0,,,,,,19.0,,,,0.0,,,24.30663,87,84,20.54495,,8.659029,C ,10.82379,C ,25.9,,16.41936,0.0,-23.90403
2021-01-06 00:00:00.0,20.74167,27.1,17.5,,,,,,17.5,,,,0.0,,,20.87166,88,88,18.16095,,12.50417,C ,15.63021,C ,36.7,,14.13888,0.0,-21.49703
2021-01-07 00:00:00.0,24.38403,35.4,14.7,,,,,,14.6,,,,0.0,,,15.54115,57,49,13.31454,,10.18542,C ,12.73177,C ,33.0,,32.40282,0.0,-19.50502
2021-01-08 00:00:00.0,24.82709,32.3,17.4,,,,,,17.2,,,,0.0,,,15.8938,55,48,13.54019,,9.891666,C ,12.36458,C ,32.5,,26.49865,0.0,-23.32303
2021-01-09 00:00:00.0,24.0868,32.7,16.2,,,,,,15.6,,,,0.0,,,17.826,66,52,15.54911,,4.955555,C ,6.194444,C ,24.2,,26.24219,0.0,-22.65903
2021-01-10 00:00:00.0,26.84445,36.8,16.8,,,,,,16.5,,,,0.0,,,19.77023,63,47,17.25817,,10.75625,C ,13.44531,C ,47.8,,31.56156,0.0,-22.90803
2021-01-11 00:00:00.0,20.79444,29.2,17.4,,,,,,17.1,,,,0.0,,,21.92986,93,99,18.85673,,9.075,C ,11.34375,C ,36.3,,9.068821,0.0,-20.16902
2021-01-12 00:00:00.0,19.9875,27.5,10.8,,,,,,10.3,,,,0.0,,,11.68665,58,44,8.749856,,6.645833,C ,8.307292,C ,26.4,,33.2337,0.0,-13.44601
2021-01-13 00:00:00.0,21.48959,30.3,12.8,,,,,,12.4,,,,0.0,,,14.4973,60,45,12.12171,,5.81875,C ,7.273438,C ,23.1,,31.66308,0.0,-16.51702
2021-01-14 00:00:00.0,22.55139,30.4,15.6,,,,,,15.2,,,,0.0,,,16.90098,63,52,14.77966,,8.36389,C ,10.45486,C ,26.8,,31.51812,0.0,-20.50102
2021-01-15 00:00:00.0,21.90487,26.5,17.9,,,,,,17.5,,,,0.0,,,21.93713,86,92,18.85857,,6.830555,C ,8.538194,C ,50.6,,10.30116,0.0,-22.74203
2021-01-16 00:00:00.0,22.4757,29.1,16.0,,,,,,15.9,,,,0.0,,,22.3201,85,81,19.15372,,8.761108,C ,10.95139,C ,39.1,,18.34548,0.0,-19.42202
2021-01-17 00:00:00.0,20.01389,27.4,12.8,,,,,,12.7,,,,0.0,,,13.93762,66,59,11.64772,,11.65833,C ,14.57292,C ,38.1,,32.66832,0.0,-13.69501
2021-01-18 00:00:00.0,21.62361,32.6,8.5,,,,,,8.2,,,,0.0,,,14.86572,63,51,12.70259,,5.057638,C ,6.322048,C ,23.9,,31.92828,0.0,-14.85701
2021-01-19 00:00:00.0,24.55694,34.1,13.8,,,,,,13.2,,,,0.0,,,16.94178,61,43,14.85841,,4.420136,C ,5.52517,C ,22.3,,31.56306,0.0,-18.84102
2021-01-20 00:00:00.0,25.8632,35.2,15.0,,,,,,14.4,,,,0.0,,,16.40337,56,39,14.29451,,5.034722,C ,6.293402,C ,21.9,,31.38715,0.0,-21.24802
2021-01-21 00:00:00.0,25.46667,33.9,14.8,,,,,,14.1,,,,0.0,,,18.76425,62,51,16.39149,,6.089584,C ,7.61198,C ,30.6,,31.64256,0.0,-21.82903
2021-01-22 00:00:00.0,26.5625,34.8,17.5,,,,,,17.1,,,,0.0,,,21.61378,67,56,18.64681,,5.024305,C ,6.280382,C ,22.1,,30.2688,0.0,-23.57203
2021-01-23 00:00:00.0,27.66945,36.4,18.2,,,,,,18.0,,,,0.0,,,23.63403,68,55,20.0995,,6.208332,C ,7.760415,C ,27.2,,28.96656,0.0,-23.90403
2021-01-24 00:00:00.0,29.10973,37.5,19.6,,,,,,19.1,,,,0.0,,,23.60136,63,52,20.08917,,5.009723,C ,6.262154,C ,24.4,,26.20393,0.0,-23.90403
2021-01-25 00:00:00.0,29.83472,38.7,20.2,,,,,,19.8,,,,0.0,,,21.79023,56,45,18.82294,,6.2625,C ,7.828125,C ,33.8,,28.60182,0.0,-23.90403
2021-01-26 00:00:00.0,28.67569,35.1,20.1,,,,,,20.1,,,,0.0,,,23.29804,65,53,19.87534,,7.606249,C ,9.507812,C ,26.3,,23.5608,0.0,-23.90403
2021-01-27 00:00:00.0,27.06737,35.8,17.0,,,,,,16.7,,,,0.0,,,16.9497,57,39,14.4157,,7.054861,C ,8.818576,C ,30.0,,30.82776,0.0,-23.57203
2021-01-28 00:00:00.0,22.76042,30.8,18.1,,,,,,17.9,,,,0.0,,,21.41632,79,78,18.44917,,3.99236,C ,4.99045,C ,24.0,,12.57624,0.0,-23.90403
2021-01-29 00:00:00.0,23.52916,30.3,17.5,,,,,,16.9,,,,0.0,,,21.56295,79,80,18.65967,,7.695135,C ,9.618918,C ,30.2,,25.88232,0.0,-22.24403
2021-01-30 00:00:00.0,18.17639,23.5,16.2,,,,,,16.1,,,,0.0,,,19.60805,99,99,17.16042,,12.37083,C ,15.46354,C ,41.1,,2.82,0.0,-14.02701
2021-01-31 00:00:00.0,17.70625,22.4,13.7,,,,,,13.8,,,,0.0,,,18.38231,88,87,16.07653,,15.24445,C ,19.05556,C ,32.5,,13.8456,0.0,-14.69101
2021-02-01 00:00:00.0,19.3375,25.0,17.2,,,,,,17.2,,,,0.0,,,21.68057,96,97,18.6655,,7.671529,C ,9.589412,C ,26.2,,11.5791,0.0,-19.00702
2021-02-02 00:00:00.0,19.83889,25.7,16.2,,,,,,16.0,,,,0.0,,,20.55124,89,87,17.83604,,8.91458,C ,11.14323,C ,23.3,,15.49613,0.0,-18.34302
2021-02-03 00:00:00.0,21.30764,29.4,16.0,,,,,,15.9,,,,0.0,,,19.89027,81,81,17.33682,,9.161802,C ,11.45225,C ,29.6,,22.53906,0.0,-19.09002
2021-02-04 00:00:00.0,21.05069,29.0,13.5,,,,,,13.4,,,,0.0,,,17.07718,72,75,14.87386,,7.361111,C ,9.201389,C ,26.3,,29.64301,0.0,-16.76601
2021-02-05 00:00:00.0,21.62917,30.6,11.9,,,,,,11.6,,,,0.0,,,17.73747,74,67,15.5456,,4.424999,C ,5.531249,C ,21.3,,29.47356,0.0,-16.18501
2021-02-06 00:00:00.0,22.96806,33.8,11.8,,,,,,11.5,,,,0.0,,,17.59866,70,64,15.35374,,3.866666,C ,4.833333,C ,15.0,,29.15076,0.0,-16.10201
2021-02-07 00:00:00.0,23.7618,33.3,13.7,,,,,,13.3,,,,0.0,,,18.55405,67,54,16.22991,,4.838889,C ,6.048612,C ,18.8,,29.154,0.0,-18.17702
2021-02-08 00:00:00.0,20.43542,25.3,16.7,,,,,,16.9,,,,0.0,,,21.22822,93,96,18.40257,,15.13194,C ,18.91493,C ,34.4,,10.89612,0.0,-19.75403
2021-02-09 00:00:00.0,19.39306,28.2,12.8,,,,,,12.8,,,,0.0,,,18.50496,84,83,16.10964,,11.49861,C ,14.37327,C ,37.3,,22.42668,0.0,-15.35501
2021-02-10 00:00:00.0,21.54721,29.5,16.1,,,,,,15.9,,,,0.0,,,19.9337,79,75,17.35947,,12.53055,C ,15.66319,C ,32.1,,18.68148,0.0,-20.41802
2021-02-11 00:00:00.0,21.06458,27.6,17.3,,,,,,17.3,,,,0.0,,,22.01815,88,90,18.75684,,5.918749,C ,7.398436,C ,29.5,,9.305398,0.0,-22.16103
2021-02-12 00:00:00.0,21.95973,30.6,16.2,,,,,,16.0,,,,0.0,,,21.47845,80,76,18.4092,,4.356249,C ,5.445312,C ,15.8,,17.24273,0.0,-22.07803
2021-02-13 00:00:00.0,20.84653,28.7,14.8,,,,,,14.8,,,,0.0,,,21.40249,87,97,18.2603,,3.219444,C ,4.024305,C ,47.1,,13.40166,0.0,-20.50102
2021-02-14 00:00:00.0,23.11528,31.1,17.0,,,,,,16.9,,,,0.0,,,22.01795,76,85,18.66762,,3.209028,C ,4.011285,C ,40.2,,25.99836,0.0,-21.82903
2021-02-15 00:00:00.0,21.97639,27.1,16.4,,,,,,16.3,,,,0.0,,,20.38023,80,88,17.60528,,9.726389,C ,12.15799,C ,27.5,,22.21932,0.0,-20.83302
2021-02-16 00:00:00.0,19.29306,25.9,13.2,,,,,,13.1,,,,0.0,,,16.92027,78,80,14.77714,,10.01111,C ,12.51389,C ,26.8,,26.92248,0.0,-13.28001
2021-02-17 00:00:00.0,19.99791,29.6,11.0,,,,,,10.9,,,,0.0,,,15.93189,72,71,13.77507,,7.484024,C ,9.35503,C ,30.5,,28.11589,0.0,-12.94801
2021-02-18 00:00:00.0,23.69792,33.9,13.6,,,,,,13.1,,,,0.0,,,19.80358,72,62,17.26692,,5.821528,C ,7.27691,C ,22.4,,27.13386,0.0,-18.75802
2021-02-19 00:00:00.0,21.90486,27.4,14.5,,,,,,14.1,,,,0.0,,,15.61554,65,59,12.94828,,8.789581,C ,10.98698,C ,30.6,,21.5103,0.0,-17.67902
2021-02-20 00:00:00.0,18.36736,29.1,6.9,,,,,,6.3,,,,0.0,,,9.955496,53,38,6.756772,,2.163889,C ,2.704861,C ,16.0,,28.10748,,-9.628
2021-02-21 00:00:00.0,21.86666,32.8,11.0,,,,,,10.5,,,,0.0,,,18.88269,73,67,16.2801,,5.870831,C ,7.338539,C ,27.3,,25.01904,0.0,-14.94001
2021-02-22 00:00:00.0,23.07848,29.8,18.0,,,,,,17.8,,,,0.0,,,24.64855,86,87,20.34524,,6.291667,C ,7.864583,C ,29.2,,18.0831,0.0,-23.73803
2021-02-23 00:00:00.0,22.8882,30.0,15.2,,,,,,14.8,,,,0.0,,,17.72532,69,71,15.3243,,3.968747,C ,4.960933,C ,25.2,,27.11058,0.0,-19.75402
2021-02-24 00:00:00.0,21.8632,31.4,11.7,,,,,,11.5,,,,0.0,,,17.53144,72,60,15.3143,,3.958332,C ,4.947915,C ,20.8,,26.71488,0.0,-15.77001
2021-02-25 00:00:00.0,23.3507,32.5,13.8,,,,,,13.4,,,,0.0,,,17.70472,66,52,15.53817,,3.31875,C ,4.148438,C ,17.1,,26.07696,0.0,-17.76202
2021-02-26 00:00:00.0,23.94861,32.3,15.1,,,,,,14.2,,,,0.0,,,19.5005,71,61,17.03264,,5.519443,C ,6.899303,C ,25.6,,26.01762,0.0,-19.83702
2021-02-27 00:00:00.0,24.19861,31.5,17.9,,,,,,17.4,,,,0.0,,,21.99156,77,69,18.93315,,6.356944,C ,7.94618,C ,24.7,,24.95898,0.0,-23.82103
2021-02-28 00:00:00.0,24.50902,31.1,18.9,,,,,,18.8,,,,0.0,,,25.10091,82,76,21.13634,,6.530554,C ,8.163193,C ,24.6,,17.01948,0.0,-23.90403
2021-03-01 00:00:00.0,24.43125,30.0,19.8,,,,,,19.8,,,,0.0,,,26.54055,88,90,22.02409,,4.963889,C ,6.204862,C ,23.1,,14.97138,0.0,-23.90403
2021-03-02 00:00:00.0,25.25556,32.7,18.3,,,,,,18.2,,,,0.0,,,24.25445,76,83,20.16315,,5.142361,C ,6.427951,C ,22.5,,20.81094,0.0,-23.90403
2021-03-03 00:00:00.0,25.09375,31.9,20.2,,,,,,19.9,,,,0.0,,,23.15626,73,85,19.34011,,6.859722,C ,8.574653,C ,26.8,,20.55054,0.0,-23.90403
2021-03-04 00:00:00.0,23.81042,30.2,20.3,,,,,,20.3,,,,0.0,,,24.57143,82,96,20.08123,,4.684027,C ,5.855033,C ,24.1,,14.25408,0.0,-23.90403
2021-03-05 00:00:00.0,20.79236,26.0,16.3,,,,,,15.2,,,,0.0,,,17.96693,80,85,15.65797,,8.198605,C ,10.24826,C ,25.8,,21.82675,0.0,-17.92802
2021-03-06 00:00:00.0,18.58542,30.1,8.8,,,,,,8.5,,,,0.0,,,15.58316,72,73,13.16457,,2.561111,C ,3.201389,C ,20.9,,24.67902,0.0,-10.458
2021-03-07 00:00:00.0,20.83334,31.1,11.5,,,,,,11.1,,,,0.0,,,16.61805,69,77,14.21678,,4.379166,C ,5.473958,C ,20.5,,24.31608,0.0,-13.94401
2021-03-08 00:00:00.0,23.31458,32.2,16.4,,,,,,16.1,,,,0.0,,,20.16694,74,71,17.57973,,8.995832,C ,11.24479,C ,31.6,,23.14794,0.0,-20.75002
2021-03-09 00:00:00.0,19.65209,28.7,10.1,,,,,,10.0,,,,0.0,,,15.66515,74,77,13.55406,,6.85139,C ,8.564238,C ,20.6,,24.2127,0.0,-11.62
2021-03-10 00:00:00.0,22.13958,33.0,11.7,,,,,,11.6,,,,0.0,,,18.01005,67,71,15.2885,,5.102083,C ,6.377604,C ,21.1,,23.67245,0.0,-16.68302
2021-03-11 00:00:00.0,22.39445,30.7,15.2,,,,,,14.9,,,,0.0,,,21.85947,84,85,18.84326,,4.81875,C ,6.023438,C ,25.9,,11.43402,0.0,-21.08202
2021-03-12 00:00:00.0,20.76458,31.7,10.9,,,,,,10.8,,,,0.0,,,15.88164,67,58,13.32725,,4.125,C ,5.15625,C ,16.7,,21.45803,0.0,-15.35501
2021-03-13 00:00:00.0,22.06389,32.0,12.3,,,,,,11.9,,,,0.0,,,14.26638,59,55,12.07244,,3.20486,C ,4.006075,C ,23.2,,22.80678,0.0,-15.02301
2021-03-14 00:00:00.0,20.49792,31.5,10.9,,,,,,-5.9,,,,0.0,,,16.11445,72,62,13.98559,,4.984724,C ,6.230905,C ,22.6,,15.42288,0.0,-14.60801
2021-03-15 00:00:00.0,20.59167,27.6,15.9,,,,,,-23.7,,,,0.0,,,18.13785,78,68,15.82413,,6.065972,C ,7.582465,C ,27.1,,10.19976,0.0,-18.84102
2021-03-16 00:00:00.0,19.10069,22.9,16.0,,,,,,14.2,,,,0.0,12.59619,81.0,17.44845,77,74,14.91198,,6.496527,C ,8.120659,C ,33.5,,3.27132,0.0,-21.82903
2021-03-17 00:00:00.0,18.45208,20.0,16.3,,,,,,-23.9,,,,0.0,,,17.2482,87,83,14.94592,,15.92986,C ,19.91233,C ,40.8,,8.1156,0.0,-15.35501
2021-03-18 00:00:00.0,13.11111,21.2,5.5,,,,,,-26.0,,,,0.0,,,11.57384,78,83,8.831214,,4.372916,C ,5.466145,C ,17.5,,19.29384,3.817999,2.157998
2021-03-19 00:00:00.0,16.45972,25.5,8.8,,,,,,-23.2,,,,0.0,,,15.21464,77,74,12.9573,,4.48889,C ,5.611112,C ,23.8,,18.75768,0.0,-11.122
2021-03-20 00:00:00.0,18.74167,23.1,16.2,,,,,,-6.3,,,,0.0,,,16.29702,75,73,13.4614,,6.733333,C ,8.416666,C ,23.6,,10.7727,0.0,-14.77401
2021-03-21 00:00:00.0,17.63889,24.6,12.0,,,,,,-26.2,,,,0.0,,,15.45943,76,86,12.9861,,6.920833,C ,8.651041,C ,20.9,,21.44322,0.0,-10.375
2021-03-22 00:00:00.0,17.05972,24.3,10.0,,,,,,-26.9,,,,0.0,,,15.18738,74,85,12.15846,,2.93889,C ,3.673613,C ,16.3,,12.6321,0.0,-8.797998
2021-03-23 00:00:00.0,18.76458,27.6,10.2,,,,,,-27.4,,,,0.0,,,15.90491,69,73,12.95373,,2.224306,C ,2.780382,C ,15.2,,20.99616,0.0,-11.78601
2021-03-24 00:00:00.0,20.27569,27.3,13.1,,,,,,-19.8,,,,0.0,,,21.38482,85,92,17.86298,,6.109026,C ,7.636283,C ,30.9,,11.9181,0.0,-18.75802
2021-03-25 00:00:00.0,20.39097,21.7,18.9,,,,,,-29.6,,,,0.0,,,13.88306,58,60,11.30008,,5.124996,C ,6.406245,C ,19.0,,3.10728,0.0,-23.90403
2021-03-26 00:00:00.0,20.50347,25.4,18.7,,,,,,-17.9,,,,0.0,,,15.54093,62,63,11.9527,,5.878471,C ,7.348089,C ,20.1,,8.590381,0.0,-23.90403
2021-03-27 00:00:00.0,18.8493,22.8,16.8,,,,,,-12.1,,,,0.0,,,15.39159,70,71,12.1385,,8.843058,C ,11.05382,C ,23.3,,12.37176,0.0,-17.51302
2021-03-28 00:00:00.0,18.67291,24.6,15.8,,,,,,-26.7,,,,0.0,,,16.29542,71,80,12.99955,,8.830555,C ,11.03819,C ,20.9,,12.4281,0.0,-17.09802
2021-03-29 00:00:00.0,18.31181,25.2,12.5,,,,,,-12.8,,,,0.0,,,13.70103,70,81,10.95418,,5.568052,C ,6.960065,C ,23.7,,20.13414,0.0,-8.299996
2021-03-30 00:00:00.0,15.72847,24.8,7.7,,,,,,-25.7,,,,0.0,,,14.46909,83,83,12.21554,,3.349307,C ,4.186633,C ,18.6,,20.0244,0.0,-3.485999
2021-03-31 00:00:00.0,16.07291,25.0,8.3,,,,,,-27.8,,,,0.0,,,13.71484,72,65,10.90821,,3.275695,C ,4.094619,C ,19.5,,17.42622,0.0,-5.228998
2021-04-01 00:00:00.0,16.76111,25.8,8.6,,,,,,-23.0,,,,0.0,,,15.15735,74,74,12.26268,,4.131945,C ,5.164931,C ,27.6,,17.80836,0.0,-9.047001
2021-04-02 00:00:00.0,19.49653,25.6,15.0,,,,,,-24.0,,,,0.0,,,17.97716,81,84,15.76459,,4.774305,C ,5.967882,C ,23.5,,16.45458,0.0,-15.77001
2021-04-03 00:00:00.0,19.7875,27.8,14.3,,,,,,-24.6,,,,0.0,,,17.91655,79,83,15.59601,,3.575694,C ,4.469617,C ,17.2,,13.89408,0.0,-15.43801
2021-04-04 00:00:00.0,19.7243,27.6,11.7,,,,,,-23.1,,,,0.0,,,16.68105,69,83,13.52069,,3.473611,C ,4.342013,C ,16.9,,17.37912,0.0,-14.77401
2021-04-05 00:00:00.0,21.84792,30.6,14.1,,,,,,-28.7,,,,0.0,,,18.46035,67,78,15.05096,,3.299305,C ,4.124132,C ,19.5,,18.00774,0.0,-17.92802
2021-04-06 00:00:00.0,22.37569,31.1,13.9,,,,,,-28.6,,,,0.0,,,18.53215,63,65,14.66811,,3.330556,C ,4.163195,C ,20.2,,16.80894,0.0,-18.01102
2021-04-07 00:00:00.0,23.93542,31.9,17.7,,,,,,-28.7,,,,0.0,,,20.81787,67,81,17.02512,,6.972916,C ,8.716145,C ,28.1,,16.3212,0.0,-23.65503
2021-04-08 00:00:00.0,21.45903,24.2,19.5,,,,,,-19.4,,,,0.0,,,18.57229,74,80,14.75043,,6.870832,C ,8.588541,C ,22.5,,2.619421,0.0,-23.90403
2021-04-09 00:00:00.0,19.73705,21.8,18.6,,,,,,3.6,,,,0.0,,,9.58841,41,39,5.741942,,5.73007,C ,7.162588,C ,17.1,,1.73244,0.0,-23.73803
2021-04-10 00:00:00.0,20.03057,20.9,19.3,,,,,,-6.2,,,,0.0,,,10.14828,43,36,6.410716,,6.615971,C ,8.269964,C ,23.6,,0.5683801,0.0,-23.90403
2021-04-11 00:00:00.0,18.11876,22.2,13.8,,,,,,-27.7,,,,0.0,,,15.37627,81,88,13.01703,,14.12222,C ,17.65278,C ,44.2,,11.59164,0.0,-10.79
2021-04-12 00:00:00.0,16.37223,25.2,8.0,,,,,,-24.9,,,,0.0,,,14.51844,83,82,12.38079,,4.679858,C ,5.849822,C ,19.3,,15.75264,0.0,-4.066995
2021-04-13 00:00:00.0,16.2493,25.9,7.7,,,,,,-28.3,,,,0.0,,,14.46062,77,84,11.90779,,2.344445,C ,2.930557,C ,13.0,,16.10826,0.0,-5.311999
2021-04-14 00:00:00.0,17.1743,25.3,9.7,,,,,,-29.5,,,,0.0,,,16.19713,81,87,13.74259,,4.104166,C ,5.130207,C ,26.2,,13.94322,0.0,-9.129999
2021-04-15 00:00:00.0,18.24861,26.7,10.2,,,,,,-16.4,,,,0.0,,,16.24693,72,83,13.02862,,1.027084,C ,1.283854,C ,8.9,,12.70512,0.0,-10.624
2021-04-16 00:00:00.0,19.02847,27.8,9.5,,,,,,-29.0,,,,0.0,,,15.60696,67,78,12.21294,,2.097917,C ,2.622397,C ,14.2,,15.28314,0.0,-10.375
2021-04-17 00:00:00.0,18.4743,27.1,11.2,,,,,,-22.2,,,,0.0,,,15.10834,65,66,11.12972,,2.903473,C ,3.629341,C ,18.3,,14.17794,0.0,-10.707
2021-04-18 00:00:00.0,19.35834,27.3,13.5,,,,,,-18.7,,,,0.0,,,16.28522,66,64,12.17791,,4.735417,C ,5.919271,C ,22.2,,11.0382,0.0,-15.18901
2021-04-19 00:00:00.0,19.4375,26.4,14.0,,,,,,-21.8,,,,0.0,,,14.98706,67,83,12.10171,,5.194445,C ,6.493056,C ,27.5,,14.19246,0.0,-12.86501
2021-04-20 00:00:00.0,18.89515,25.3,14.2,,,,,,-26.0,,,,0.0,,,18.56489,85,85,16.23292,,7.034029,C ,8.792536,C ,26.3,,13.92558,0.0,-14.02701
2021-04-21 00:00:00.0,19.89305,26.6,16.0,,,,,,-11.4,,,,0.0,,,20.10749,85,86,17.46272,,7.92847,C ,9.910587,C ,38.1,,10.99416,0.0,-20.08602
2021-04-22 00:00:00.0,20.46251,26.2,15.3,,,,,,-28.4,,,,0.0,,,18.50295,78,89,15.31865,,4.008331,C ,5.010414,C ,23.6,,9.63792,0.0,-16.84901
